PARENTOBJECTTYPE,PARENTID,CHILDID,CHILDOBJECTTYPE
SkillGroup,key_913,key_984,SkillGroup
SkillGroup,key_971,key_985,SkillGroup
SkillGroup,key_1099,key_986,SkillGroup
SkillGroup,key_857,key_987,SkillGroup
SkillGroup,key_977,key_988,SkillGroup
SkillGroup,key_885,key_989,SkillGroup
SkillGroup,key_885,key_990,SkillGroup
SkillGroup,key_1136,key_991,SkillGroup
SkillGroup,key_984,key_992,SkillGroup
SkillGroup,key_848,key_993,SkillGroup
SkillGroup,key_1061,key_994,SkillGroup
SkillGroup,key_895,key_995,SkillGroup
SkillGroup,key_885,key_996,SkillGroup
SkillGroup,key_1070,key_997,SkillGroup
SkillGroup,key_1187,key_998,SkillGroup
SkillGroup,key_1223,key_999,SkillGroup
SkillGroup,key_1163,key_1000,SkillGroup
SkillGroup,key_972,key_1001,SkillGroup
SkillGroup,key_879,key_1002,SkillGroup
SkillGroup,key_1136,key_1003,SkillGroup
SkillGroup,key_907,key_1004,SkillGroup
SkillGroup,key_1199,key_1005,SkillGroup
SkillGroup,key_1071,key_1006,SkillGroup
SkillGroup,key_1095,key_1007,SkillGroup
SkillGroup,key_1140,key_1008,SkillGroup
SkillGroup,key_1053,key_1009,SkillGroup
SkillGroup,key_892,key_1010,SkillGroup
SkillGroup,key_1202,key_1011,SkillGroup
SkillGroup,key_909,key_1012,SkillGroup
SkillGroup,key_982,key_1013,SkillGroup
SkillGroup,key_972,key_1014,SkillGroup
SkillGroup,key_885,key_1015,SkillGroup
SkillGroup,key_894,key_1016,SkillGroup
SkillGroup,key_920,key_1017,SkillGroup
SkillGroup,key_1020,key_1018,SkillGroup
SkillGroup,key_979,key_1019,SkillGroup
SkillGroup,key_1061,key_1020,SkillGroup
SkillGroup,key_987,key_1021,SkillGroup
SkillGroup,key_1218,key_1022,SkillGroup
SkillGroup,key_1181,key_1023,SkillGroup
SkillGroup,key_1061,key_1024,SkillGroup
SkillGroup,key_1036,key_1025,SkillGroup
SkillGroup,key_1181,key_1026,SkillGroup
SkillGroup,key_894,key_1027,SkillGroup
SkillGroup,key_903,key_1028,SkillGroup
SkillGroup,key_956,key_1029,SkillGroup
SkillGroup,key_1166,key_1030,SkillGroup
SkillGroup,key_1218,key_1031,SkillGroup
SkillGroup,key_1024,key_1032,SkillGroup
SkillGroup,key_1223,key_1033,SkillGroup
SkillGroup,key_898,key_1034,SkillGroup
SkillGroup,key_1061,key_1035,SkillGroup
SkillGroup,key_1163,key_1036,SkillGroup
SkillGroup,key_1051,key_1037,SkillGroup
