"PARENTOBJECTTYPE","PARENTID","CHILDID","CHILDOBJECTTYPE"
"occupationgroup","key_217","key_218","occupationgroup"
"occupationgroup","key_218","key_219","occupationgroup"
"occupationgroup","key_218","key_220","occupationgroup"
"occupationgroup","key_218","key_221","occupationgroup"
"occupationgroup","key_218","key_222","occupationgroup"
"occupationgroup","key_217","key_223","occupationgroup"
"occupationgroup","key_223","key_224","occupationgroup"
"occupationgroup","key_223","key_225","occupationgroup"
"occupationgroup","key_217","key_226","occupationgroup"
"occupationgroup","key_226","key_227","occupationgroup"
"occupationgroup","key_217","key_228","occupationgroup"
"occupationgroup","key_228","key_229","occupationgroup"
"occupationgroup","key_217","key_230","occupationgroup"
"occupationgroup","key_230","key_231","occupationgroup"
"occupationgroup","key_230","key_232","occupationgroup"
"occupationgroup","key_230","key_233","occupationgroup"
"occupationgroup","key_230","key_234","occupationgroup"
"occupationgroup","key_230","key_235","occupationgroup"
"occupationgroup","key_230","key_236","occupationgroup"
"occupationgroup","key_230","key_237","occupationgroup"
"occupationgroup","key_230","key_238","occupationgroup"
"occupationgroup","key_230","key_239","occupationgroup"
"occupationgroup","key_184","key_240","occupationgroup"
"occupationgroup","key_240","key_241","occupationgroup"
"occupationgroup","key_241","key_242","occupationgroup"
"occupationgroup","key_241","key_243","occupationgroup"
"occupationgroup","key_241","key_244","occupationgroup"
"occupationgroup","key_241","key_245","occupationgroup"
"occupationgroup","key_241","key_246","occupationgroup"
"occupationgroup","key_240","key_247","occupationgroup"
"occupationgroup","key_247","key_248","occupationgroup"
"occupationgroup","key_247","key_249","occupationgroup"
"occupationgroup","key_247","key_250","occupationgroup"
"occupationgroup","key_247","key_251","occupationgroup"
"occupationgroup","key_240","key_252","occupationgroup"
"occupationgroup","key_252","key_253","occupationgroup"
"occupationgroup","key_252","key_254","occupationgroup"
"occupationgroup","key_252","key_255","occupationgroup"
"occupationgroup","key_252","key_256","occupationgroup"
"occupationgroup","key_252","key_257","occupationgroup"
"occupationgroup","key_240","key_258","occupationgroup"
"occupationgroup","key_258","key_259","occupationgroup"
"occupationgroup","key_258","key_260","occupationgroup"
"occupationgroup","key_258","key_261","occupationgroup"
"occupationgroup","key_258","key_262","occupationgroup"
"occupationgroup","key_240","key_263","occupationgroup"
"occupationgroup","key_263","key_264","occupationgroup"
"occupationgroup","key_263","key_265","occupationgroup"
"occupationgroup","key_263","key_266","occupationgroup"
"occupationgroup","key_263","key_267","occupationgroup"
"occupationgroup","key_263","key_268","occupationgroup"
"occupationgroup","key_263","key_269","occupationgroup"
"occupationgroup","key_184","key_270","occupationgroup"
"occupationgroup","key_270","key_271","occupationgroup"
"occupationgroup","key_271","key_272","occupationgroup"
"occupationgroup","key_271","key_273","occupationgroup"
"occupationgroup","key_271","key_274","occupationgroup"
"occupationgroup","key_270","key_275","occupationgroup"
"occupationgroup","key_275","key_276","occupationgroup"
"occupationgroup","key_275","key_277","occupationgroup"
"occupationgroup","key_275","key_278","occupationgroup"
"occupationgroup","key_270","key_279","occupationgroup"
"occupationgroup","key_279","key_280","occupationgroup"
"occupationgroup","key_279","key_281","occupationgroup"
"occupationgroup","key_279","key_282","occupationgroup"
"occupationgroup","key_279","key_283","occupationgroup"
"occupationgroup","key_279","key_284","occupationgroup"
"occupationgroup","key_184","key_285","occupationgroup"
"occupationgroup","key_285","key_286","occupationgroup"
"occupationgroup","key_286","key_287","occupationgroup"
"occupationgroup","key_286","key_288","occupationgroup"
"occupationgroup","key_286","key_289","occupationgroup"
"occupationgroup","key_286","key_290","occupationgroup"
"occupationgroup","key_285","key_291","occupationgroup"
"occupationgroup","key_291","key_292","occupationgroup"
"occupationgroup","key_291","key_293","occupationgroup"
"occupationgroup","key_294","key_295","occupationgroup"
"occupationgroup","key_295","key_296","occupationgroup"
"occupationgroup","key_296","key_297","occupationgroup"
"occupationgroup","key_295","key_298","occupationgroup"
"occupationgroup","key_298","key_299","occupationgroup"
"occupationgroup","key_295","key_300","occupationgroup"
"occupationgroup","key_300","key_301","occupationgroup"
"occupationgroup","key_300","key_302","occupationgroup"
"occupationgroup","key_294","key_303","occupationgroup"
"occupationgroup","key_303","key_304","occupationgroup"
"occupationgroup","key_304","key_305","occupationgroup"
"occupationgroup","key_304","key_306","occupationgroup"
"occupationgroup","key_304","key_307","occupationgroup"
"occupationgroup","key_304","key_308","occupationgroup"
"occupationgroup","key_303","key_309","occupationgroup"
"occupationgroup","key_309","key_310","occupationgroup"
"occupationgroup","key_309","key_311","occupationgroup"
"occupationgroup","key_309","key_312","occupationgroup"
"occupationgroup","key_309","key_313","occupationgroup"
"occupationgroup","key_309","key_314","occupationgroup"
"occupationgroup","key_309","key_315","occupationgroup"
"occupationgroup","key_309","key_316","occupationgroup"
"occupationgroup","key_309","key_317","occupationgroup"
"occupationgroup","key_294","key_318","occupationgroup"
"occupationgroup","key_318","key_319","occupationgroup"
"occupationgroup","key_319","key_320","occupationgroup"
"occupationgroup","key_319","key_321","occupationgroup"
"occupationgroup","key_319","key_322","occupationgroup"
"occupationgroup","key_318","key_323","occupationgroup"
"occupationgroup","key_323","key_324","occupationgroup"
"occupationgroup","key_323","key_325","occupationgroup"
"occupationgroup","key_323","key_326","occupationgroup"
"occupationgroup","key_294","key_327","occupationgroup"
"occupationgroup","key_327","key_328","occupationgroup"
"occupationgroup","key_328","key_329","occupationgroup"
"occupationgroup","key_328","key_330","occupationgroup"
"occupationgroup","key_328","key_331","occupationgroup"
"occupationgroup","key_328","key_332","occupationgroup"
"occupationgroup","key_328","key_333","occupationgroup"
