originalSkillUri,originalSkillType,relationType,relatedSkillType,relatedSkillUri
http://data.europa.eu/esco/skill/914c9f5d-b8c5-44af-b302-1947b55bd115,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7ae62140-fe02-4ee3-a0c5-fb5668a2870d
http://data.europa.eu/esco/skill/9153d8b4-f8ac-4a2c-99d2-383f5c129af1,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/508f3b4c-799a-4742-b3ae-75f2ff11153d
http://data.europa.eu/esco/skill/9153d8b4-f8ac-4a2c-99d2-383f5c129af1,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d62c361a-d772-4009-a6c3-cfc10e5a51f1
http://data.europa.eu/esco/skill/91569912-10f1-4690-8e82-0b96c93e29ee,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/47e349cb-b0a8-4877-b368-c30a2ee4668b
http://data.europa.eu/esco/skill/91713ef2-3d35-4df8-92a6-2fad76c60681,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/708a5aa2-2f4a-4556-afca-ff93861e5838
http://data.europa.eu/esco/skill/917a2511-aef4-4342-9a3d-023a93912b22,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c39b8441-359e-4cf9-8a52-c5f6dd918813
http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,knowledge,essential,knowledge,http://data.europa.eu/esco/skill/cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49
http://data.europa.eu/esco/skill/91991706-cd8e-4795-9784-715fc0250c8d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3362724b-fe06-4c5d-89a4-76fe62b9268e
http://data.europa.eu/esco/skill/91aade3a-9427-4e80-998b-29492dcb9ffd,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7a273f33-016a-47cc-b4b7-5ebeea768816
http://data.europa.eu/esco/skill/91c6415a-6d77-4d45-a615-44475123b330,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/059d0c45-3ad3-440e-a20d-63ecbece9336
http://data.europa.eu/esco/skill/91d06ad9-245e-4ecb-bd18-624eed884108,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/94c41e56-2a55-4fbb-a03b-e3ca2080d0f2
http://data.europa.eu/esco/skill/91fe9c5b-7c12-4835-ad9c-6cae970187fa,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/33406020-ae9d-495f-a635-0b97e5346d8c
http://data.europa.eu/esco/skill/9207098f-d6fc-444b-bc92-d286d03d7729,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2b281511-176e-4f7c-a581-0875d3c4cb51
http://data.europa.eu/esco/skill/920764e7-43c6-42c0-b2a6-2cbcc07fafc2,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/16c8eade-5c2b-4c9c-a60d-6799dbc758a3
http://data.europa.eu/esco/skill/921f52c7-d977-4e84-8b62-adf64fed999f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2db7ca4d-89ed-460b-9cb6-404acdb80209
http://data.europa.eu/esco/skill/921f52c7-d977-4e84-8b62-adf64fed999f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4c598891-db23-4b7c-9b39-233ba8eaf848
http://data.europa.eu/esco/skill/92250612-bc35-4ba3-904f-a98d9fb3f2de,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/67df159c-735e-4784-b75b-90859ea8a170
http://data.europa.eu/esco/skill/92250612-bc35-4ba3-904f-a98d9fb3f2de,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c4dcfe3a-a8b0-4352-ba82-a5e345d88c08
http://data.europa.eu/esco/skill/925cb6fb-9506-48a5-9106-400088a4a436,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6a536b36-c5c7-4d10-bf67-a4fb0f8549b2
http://data.europa.eu/esco/skill/925cb6fb-9506-48a5-9106-400088a4a436,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8804d963-5a31-4609-b5df-f741b7199fb7
http://data.europa.eu/esco/skill/9263f0d8-7266-4782-b0ee-38f62656e97e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/db845223-034b-4b59-b76f-290ba48167e1
http://data.europa.eu/esco/skill/926f133c-e6f2-40a9-9e52-5b51e07b6888,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/27247d7e-d327-4ba2-87fe-215143be6453
http://data.europa.eu/esco/skill/926f133c-e6f2-40a9-9e52-5b51e07b6888,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f777173e-567c-4d4a-80b3-0ff5353bb9ce
http://data.europa.eu/esco/skill/92721092-fe7c-4689-96bd-4f02385bc0e7,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/5c606d18-6404-4047-b235-350f18e11827
http://data.europa.eu/esco/skill/92832235-47a8-427a-a71c-1f4de123143f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8c454cb2-09b2-4b1c-b556-f57c9d90952c
http://data.europa.eu/esco/skill/92848013-ebac-4b3a-b2ad-e2b846f10621,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/a311f8ae-8244-45ef-9c3a-40e767940942
http://data.europa.eu/esco/skill/929a997b-d56c-4383-b36d-6de9fa0e1721,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/63bd12f5-d580-415c-9137-8e58008398e7
http://data.europa.eu/esco/skill/929a997b-d56c-4383-b36d-6de9fa0e1721,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7e9b4242-2be7-4b9e-8ca0-46d5cedd3cb9
http://data.europa.eu/esco/skill/929a997b-d56c-4383-b36d-6de9fa0e1721,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d6380f06-1802-4ab0-b076-21894b35f84b
http://data.europa.eu/esco/skill/929a997b-d56c-4383-b36d-6de9fa0e1721,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fb8464e3-949e-4cc0-b50b-be7cf9c3e250
http://data.europa.eu/esco/skill/92c1f0ea-f4e0-4dc5-9557-27ac896f2425,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ce5598ec-5ca4-4f3e-92a2-c55c90ce6038
http://data.europa.eu/esco/skill/92cac0ef-ce94-426b-8873-072a4c4405ed,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/37e39e72-dbca-4717-863d-b9dda19b0759
http://data.europa.eu/esco/skill/92cac0ef-ce94-426b-8873-072a4c4405ed,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d648838c-2ccb-45bd-a4c3-1cf19f0b8733
http://data.europa.eu/esco/skill/92f983d4-f7fc-412a-be4f-4b76ceb18505,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/88b406d0-72e2-4087-be19-d5992d259473
http://data.europa.eu/esco/skill/930c5458-9b5d-4438-bef6-fc69c2c08548,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2672f6a9-1e70-43c5-859d-e6a0fc9ea0f1
http://data.europa.eu/esco/skill/93261e82-8ffe-4a8b-b8b0-02265edbf562,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8259c2c0-2749-41e2-a4a8-4a64a76eab37
http://data.europa.eu/esco/skill/93332790-aa6b-4752-bded-bc23cf7c8fba,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2d63745d-3c4c-4da1-ad77-985f68768be9
http://data.europa.eu/esco/skill/93332790-aa6b-4752-bded-bc23cf7c8fba,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6c9bff2e-e354-4c63-b17d-97b4e29662fc
http://data.europa.eu/esco/skill/9333f57b-fb4e-447a-893d-3897a3f52cca,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e6c20084-4b2a-4583-a983-9988fa084bba
http://data.europa.eu/esco/skill/934226ed-71a3-4970-9f78-abb6a7b4d30d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/16f22744-64f4-4798-8666-aea6d7d201fc
http://data.europa.eu/esco/skill/934226ed-71a3-4970-9f78-abb6a7b4d30d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/400719bd-481b-4549-b634-7e03697887b3
http://data.europa.eu/esco/skill/934226ed-71a3-4970-9f78-abb6a7b4d30d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9328d71d-e46c-47ff-b48a-af0da294d4f4
http://data.europa.eu/esco/skill/934226ed-71a3-4970-9f78-abb6a7b4d30d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/962c3758-7fc8-4ee1-95b2-73b5efcd4684
http://data.europa.eu/esco/skill/934226ed-71a3-4970-9f78-abb6a7b4d30d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9b960424-c101-4e1b-b0bd-c5aa7ecbb559
http://data.europa.eu/esco/skill/934226ed-71a3-4970-9f78-abb6a7b4d30d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/bc97c755-2174-4d02-adaf-21b8b1863742
http://data.europa.eu/esco/skill/934226ed-71a3-4970-9f78-abb6a7b4d30d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d84ff2a1-aa27-44a8-8af0-317db8d3001b
http://data.europa.eu/esco/skill/9349f502-9c11-476c-957d-2e016790a2ee,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/40f65a56-ccbe-4601-9f32-1cc6cdd24f28
http://data.europa.eu/esco/skill/9354ac54-6d2c-4952-a0a4-188f0406d282,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9b512304-367b-4bde-b421-e2811c19d06e
http://data.europa.eu/esco/skill/9354ac54-6d2c-4952-a0a4-188f0406d282,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d4520367-f1b9-4f10-9d91-92a6715e571c
http://data.europa.eu/esco/skill/9354ac54-6d2c-4952-a0a4-188f0406d282,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fc9ebe74-22e8-49c9-8402-59afdabd3321
http://data.europa.eu/esco/skill/935608ad-e27b-471d-8ad7-794ba385a26e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/05caf274-8edf-42d9-8de3-c350f6e3c703
http://data.europa.eu/esco/skill/935d6f91-60c7-4eec-b6e0-255f96fa37d3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c39b8441-359e-4cf9-8a52-c5f6dd918813
http://data.europa.eu/esco/skill/9372cc5b-8f47-4805-8a37-fd0e85a948f4,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/16cd7594-f518-45db-bd9a-9cf2b5a59691
http://data.europa.eu/esco/skill/9372cc5b-8f47-4805-8a37-fd0e85a948f4,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/cf2005ee-c788-4283-81d9-b443dfdf2c2e
http://data.europa.eu/esco/skill/938973e2-c084-4c34-9dd4-382128caee6d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/0b4f9939-4c27-4743-9158-ea1ceccb46b4
http://data.europa.eu/esco/skill/938f190f-40d4-49ff-a0a9-20463539a596,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/29d4aaba-99f9-4733-bd74-ad558f2ae3a7
http://data.europa.eu/esco/skill/93a2f730-d5f6-4604-a25e-a2ee206ea468,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/5f5e9350-1d13-4391-b9e1-07f6b2047fc5
http://data.europa.eu/esco/skill/93a2f730-d5f6-4604-a25e-a2ee206ea468,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8bc3c77c-30c3-45e6-bd61-069ba433ecfe
http://data.europa.eu/esco/skill/93a2f730-d5f6-4604-a25e-a2ee206ea468,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/dc298fac-7ab4-4feb-9b43-33d947d7703e
http://data.europa.eu/esco/skill/93a68dcb-3dc6-4dbe-b196-f6d212228a50,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2dbdd054-896a-4167-8f11-e9b9ebcf199d
http://data.europa.eu/esco/skill/93b7c809-f6a2-45fa-b815-47a34120227a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b4195435-179b-49ec-beab-58f6284da4c8
http://data.europa.eu/esco/skill/93bfdbdf-561e-4e9f-b6c8-d54588963dac,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7dcda7b8-afa9-4504-b7d9-95a51e8ee96d
http://data.europa.eu/esco/skill/93bfdbdf-561e-4e9f-b6c8-d54588963dac,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c095e69a-dee5-4a58-afb0-3c330d2bb276
http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679
http://data.europa.eu/esco/skill/94130d7d-bebb-4263-b9d4-854e147fefc0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/db8b59b2-5e51-4944-bd2e-2c5f4b1ebabd
http://data.europa.eu/esco/skill/94130d7d-bebb-4263-b9d4-854e147fefc0,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/20420f55-29a5-445c-a9a7-398ae6e52f7e
http://data.europa.eu/esco/skill/9427e576-743c-4e36-bd73-5f1cb273daf7,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/14f9a27c-d52e-4e3d-9819-e564d4ec3d71
http://data.europa.eu/esco/skill/9427e576-743c-4e36-bd73-5f1cb273daf7,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/17996b4f-1302-4bd7-a4c7-912b74feccf0
http://data.europa.eu/esco/skill/9427e576-743c-4e36-bd73-5f1cb273daf7,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/397c14d5-42e0-4c85-8376-4c70b5a90bcf
http://data.europa.eu/esco/skill/9427e576-743c-4e36-bd73-5f1cb273daf7,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6c6f0d6e-1f31-4413-b2ee-dabe135b29a7
http://data.europa.eu/esco/skill/942948af-0959-418b-966a-732762f88519,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/dc57f705-75b6-4232-b531-1f020afa0364
http://data.europa.eu/esco/skill/942edf03-a450-4261-b65c-9b447fdddc51,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c8c18b8d-a813-49f8-a702-689564dcf8b2
http://data.europa.eu/esco/skill/943f91e8-bde8-46b9-9dd3-3e1306ef49c0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/73b4cc3b-3827-4c54-ac54-d912e5cdae21
http://data.europa.eu/esco/skill/94634bd7-72b8-4f49-9aff-d0cfb6036963,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ec6bb2f9-7f46-43f3-a3ad-5233ae3986cd
http://data.europa.eu/esco/skill/949fe489-274a-4ce5-8c00-334b46b144e3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/be6eac29-bb46-492d-a511-2438fca420bd
http://data.europa.eu/esco/skill/94bc9278-dc2b-41e5-b337-5bda2c020818,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/23df3447-f59e-45a4-86da-78e38d07c808
http://data.europa.eu/esco/skill/94c24e4a-cc9a-4a49-b623-bc00bb5aa1a3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c648deac-4969-41b7-8a67-9987f5d414a6
http://data.europa.eu/esco/skill/94c708e0-6380-4db0-ad8d-764bac6d93f1,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/41c13016-6e94-45bb-81b7-3ff25ac2aa25
http://data.europa.eu/esco/skill/94c708e0-6380-4db0-ad8d-764bac6d93f1,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/50167173-ac2d-42b1-954a-a5c5a18a6373
http://data.europa.eu/esco/skill/94c708e0-6380-4db0-ad8d-764bac6d93f1,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ea3f280c-ec1c-41dd-910a-1ae3c3d0eeb6
http://data.europa.eu/esco/skill/94d2c592-e580-4729-84e5-3c2aface2d30,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/0fb63e16-f674-4b96-9954-b9d63b666650
http://data.europa.eu/esco/skill/94d2c592-e580-4729-84e5-3c2aface2d30,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7b969ac9-f085-4afb-a480-c5210fb4da7d
http://data.europa.eu/esco/skill/94f2935b-b4ac-446e-9775-60b4239d016c,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/bfe4f330-d595-48c7-ab3c-f309471d6953
http://data.europa.eu/esco/skill/94f5e909-48c5-4782-9005-84d793dd01ba,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c4c51507-f669-4740-abf0-9bee87732185
http://data.europa.eu/esco/skill/95032499-d27e-4ce5-af5f-96434d1a4d75,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/20cafa47-c3e5-4ab6-83dc-f948183a38fc
http://data.europa.eu/esco/skill/951cf2b2-cff4-4079-8bd3-3e14aa839cef,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313
http://data.europa.eu/esco/skill/9525dcdf-5085-4143-bbae-544263acd63a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4a752bd2-9fe9-4539-ab5a-8edc0dec6ef0
http://data.europa.eu/esco/skill/95324ac5-69a5-419b-a877-720b1ee44236,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/cbb330ab-55ac-4eec-b54c-b85c6219f508
http://data.europa.eu/esco/skill/953445c0-4770-4be0-91cf-270a64c0e297,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2
http://data.europa.eu/esco/skill/953c0b65-537a-42fe-a90b-26cd36c64361,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4d6a1837-93df-4a81-b424-74e1a8ed2f03
http://data.europa.eu/esco/skill/953c0b65-537a-42fe-a90b-26cd36c64361,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18
http://data.europa.eu/esco/skill/953c0b65-537a-42fe-a90b-26cd36c64361,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb
http://data.europa.eu/esco/skill/9542c4ec-2a56-42eb-af37-3e977df3e201,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/094ef6aa-844f-44ce-8456-fdc49276bf58
http://data.europa.eu/esco/skill/9542c4ec-2a56-42eb-af37-3e977df3e201,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/41c13016-6e94-45bb-81b7-3ff25ac2aa25
http://data.europa.eu/esco/skill/9542c4ec-2a56-42eb-af37-3e977df3e201,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/50167173-ac2d-42b1-954a-a5c5a18a6373
http://data.europa.eu/esco/skill/9542c4ec-2a56-42eb-af37-3e977df3e201,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8ed07ebb-50de-4498-9f31-710e9036af4b
http://data.europa.eu/esco/skill/9542c4ec-2a56-42eb-af37-3e977df3e201,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/99981dbd-6f0f-495d-a67f-20ad0f9ef6f3
http://data.europa.eu/esco/skill/95760903-58e9-4194-842a-a24e0af43074,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ab927ee8-acd9-41c2-aef0-2020364a1003
http://data.europa.eu/esco/skill/95760903-58e9-4194-842a-a24e0af43074,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e1dc3eab-4d66-4ae5-a089-b9d884fd4e5a
http://data.europa.eu/esco/skill/95760903-58e9-4194-842a-a24e0af43074,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fce3268c-c944-4a5f-8b9c-034a72d5df13
http://data.europa.eu/esco/skill/9583da15-2ff9-41d9-8c4c-1a739fc5f7fc,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d6daa7b6-5497-4ec0-a002-42d1935a83a4
http://data.europa.eu/esco/skill/958559fd-7ab8-44f6-9d65-eb521dc308a5,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0
http://data.europa.eu/esco/skill/958b8802-ec3e-4813-97f7-6c8f48610dbd,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/39e43f7c-a95e-4583-be76-bb134ccce1ae
http://data.europa.eu/esco/skill/95b019ad-14be-47a2-aa48-e754e65f6e57,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e17d2415-e79f-4907-908e-5511b515fa3c
http://data.europa.eu/esco/skill/95b22214-8a23-4dc8-8aee-e81999705a5a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/415f816c-07ae-4ac1-9ddb-ecaa9957a249
http://data.europa.eu/esco/skill/95bbefbd-3c7f-47da-9f73-cc3f93551f8b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b54545e6-637c-43a2-8ab2-9efd5f9e2d38
http://data.europa.eu/esco/skill/95c9821e-9bf4-44e0-b11d-5d7d45c603f8,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/a507f45d-0894-4803-b1cd-9ca7f15c9299
http://data.europa.eu/esco/skill/95cdf47d-293f-4837-824d-6bc567fb0e7b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2bbdea06-a265-42b5-bb4f-7241b661f069
http://data.europa.eu/esco/skill/95d84b77-ba94-492f-a1e6-18be13f16cf0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/32a2c63d-2d13-4784-abb8-678ef2cd8a46
http://data.europa.eu/esco/skill/95f4631e-fcde-467f-8277-01e824b40a06,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/48f480aa-c9a8-4552-b1c5-e94330912257
http://data.europa.eu/esco/skill/95fa13e9-4a09-44b1-8280-706db4c03cc4,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fee2170c-3856-453c-a244-7b600a462507
http://data.europa.eu/esco/skill/960e6f79-2606-4a45-8971-b74876cb584c,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f3c3e51d-f4dc-49a8-8725-2a2d3160446e
http://data.europa.eu/esco/skill/9622b720-ee2b-44fb-8cd0-37afc9c183a4,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1236128d-9bb4-4d94-bc1e-40fd14824280
http://data.europa.eu/esco/skill/9622b720-ee2b-44fb-8cd0-37afc9c183a4,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3d7dc568-4b88-4eab-97d8-2fde5cea3df0
http://data.europa.eu/esco/skill/96230f9d-0fd1-4224-a8da-a7bfb3019524,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6a2bc03b-e30d-429b-9549-5784cb92ae2f
http://data.europa.eu/esco/skill/96550830-539b-4746-96aa-92aa4959945d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67
http://data.europa.eu/esco/skill/96550830-539b-4746-96aa-92aa4959945d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0
http://data.europa.eu/esco/skill/96558031-aa47-4b56-a2d8-6eb5e3dbc52f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/21001631-9b3b-43d8-8a43-3bd54af4a310
http://data.europa.eu/esco/skill/96558031-aa47-4b56-a2d8-6eb5e3dbc52f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/359b5031-74da-418f-bd97-6f4e66eb9851
http://data.europa.eu/esco/skill/96558031-aa47-4b56-a2d8-6eb5e3dbc52f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/dcce4783-eab6-4f77-880d-eac877364aae
http://data.europa.eu/esco/skill/96585aab-fab8-4657-95c1-cafaa26f26f8,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/80ffa169-a3ff-47a8-9be1-7731ba543739
http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1cca610d-2afc-44a7-97fc-f2262fb5fc75
http://data.europa.eu/esco/skill/968ae7d9-40ca-4593-8dc6-fac11e4eeb6b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2b281511-176e-4f7c-a581-0875d3c4cb51
http://data.europa.eu/esco/skill/968bb301-faa1-44aa-a7c9-75d1f7a43b3f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/a429bbd6-2952-4bad-b1b7-5a7a89abbed6
http://data.europa.eu/esco/skill/969caeb0-cfc5-42aa-9c44-0ca3c09305fe,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/dda26251-7331-41fd-871f-1106ca468189
http://data.europa.eu/esco/skill/96ae5ab6-d696-4d4f-be1c-d02e722c6f55,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/be3f635b-b400-4eb3-b4cc-c44a34f26eae
http://data.europa.eu/esco/skill/96ae5ab6-d696-4d4f-be1c-d02e722c6f55,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d4ae9564-0b61-4aa0-9df0-d4fdc969fd6f
http://data.europa.eu/esco/skill/96aee526-5817-412d-88c9-29cc95e27c85,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/0b4d52be-fb79-4a6c-8177-799f1214aae5
http://data.europa.eu/esco/skill/96aee526-5817-412d-88c9-29cc95e27c85,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b8ac179c-4a29-4467-9177-031daf1321d6
http://data.europa.eu/esco/skill/96aee526-5817-412d-88c9-29cc95e27c85,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fcc64184-33d5-4e4a-8d28-0993d5685c39
http://data.europa.eu/esco/skill/96b295a3-aefc-48cd-8bd7-804e7e3ee3fd,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/5ed83764-c32f-402d-b5b3-168cddfbe4c5
http://data.europa.eu/esco/skill/96c74a96-77dd-4285-a7f0-33966ec0df5e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f3c3e51d-f4dc-49a8-8725-2a2d3160446e
http://data.europa.eu/esco/skill/96d1e352-6cfe-4400-bd4d-1e11c03aa20b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/03d8e93a-861a-45d3-a2d6-80781d6af1c9
http://data.europa.eu/esco/skill/96d1e352-6cfe-4400-bd4d-1e11c03aa20b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c76d86b3-9860-4bc0-996d-cc724c669bcf
http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/cf579543-272b-43c8-b942-555836ae4241
http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f929c89e-c363-4132-a918-e021d57b307c
http://data.europa.eu/esco/skill/96de2e86-e287-41f2-88ab-15a2343afc6f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2b3ac8b9-a5bd-4ec1-bb9a-f499fb3aa8d3
http://data.europa.eu/esco/skill/96de2e86-e287-41f2-88ab-15a2343afc6f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/afd49651-9119-4327-91fc-844a6dda1254
http://data.europa.eu/esco/skill/96df82ef-8a48-4021-9184-e2f873af3056,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/39d45f30-9794-4aa1-9f88-494df5af6402
http://data.europa.eu/esco/skill/96ec2d53-4f41-4172-8ef2-70742c4bb540,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0
http://data.europa.eu/esco/skill/96f80c78-c021-4e15-8f94-784f2961a355,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8d9fcc81-a292-4da0-9a07-4238aa6e5051
http://data.europa.eu/esco/skill/9714490e-b162-4bd3-af1f-0031f111581e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6db1bd36-fc47-4103-8401-81d4d99360b3
