PARENTOBJECTTYPE,PARENTID,CHILDID,CHILDOBJECTTYPE
ISCOGroup,key_528,key_534,ISCOGroup
ISCOGroup,key_528,key_535,ISCOGroup
ISCOGroup,key_528,key_536,ISCOGroup
ISCOGroup,key_512,key_537,ISCOGroup
ISCOGroup,key_537,key_538,ISCOGroup
ISCOGroup,key_512,key_539,ISCOGroup
ISCOGroup,key_539,key_540,ISCOGroup
ISCOGroup,key_539,key_541,ISCOGroup
ISCOGroup,key_512,key_542,ISCOGroup
ISCOGroup,key_542,key_543,ISCOGroup
ISCOGroup,key_542,key_544,ISCOGroup
ISCOGroup,key_542,key_545,ISCOGroup
ISCOGroup,key_542,key_546,ISCOGroup
ISCOGroup,key_511,key_547,ISCOGroup
ISCOGroup,key_547,key_548,ISCOGroup
ISCOGroup,key_548,key_549,ISCOGroup
ISCOGroup,key_548,key_550,ISCOGroup
ISCOGroup,key_548,key_551,ISCOGroup
ISCOGroup,key_511,key_552,ISCOGroup
ISCOGroup,key_552,key_553,ISCOGroup
ISCOGroup,key_553,key_554,ISCOGroup
ISCOGroup,key_553,key_555,ISCOGroup
ISCOGroup,key_552,key_556,ISCOGroup
ISCOGroup,key_556,key_557,ISCOGroup
ISCOGroup,key_556,key_558,ISCOGroup
ISCOGroup,key_552,key_559,ISCOGroup
ISCOGroup,key_559,key_560,ISCOGroup
ISCOGroup,key_559,key_561,ISCOGroup
ISCOGroup,key_552,key_562,ISCOGroup
ISCOGroup,key_562,key_563,ISCOGroup
ISCOGroup,key_562,key_564,ISCOGroup
ISCOGroup,key_562,key_565,ISCOGroup
ISCOGroup,key_562,key_566,ISCOGroup
ISCOGroup,key_552,key_567,ISCOGroup
ISCOGroup,key_567,key_568,ISCOGroup
ISCOGroup,key_569,key_570,ISCOGroup
ISCOGroup,key_570,key_571,ISCOGroup
ISCOGroup,key_571,key_572,ISCOGroup
ISCOGroup,key_571,key_573,ISCOGroup
ISCOGroup,key_570,key_574,ISCOGroup
ISCOGroup,key_574,key_575,ISCOGroup
ISCOGroup,key_574,key_576,ISCOGroup
ISCOGroup,key_574,key_577,ISCOGroup
ISCOGroup,key_574,key_578,ISCOGroup
ISCOGroup,key_569,key_579,ISCOGroup
ISCOGroup,key_579,key_580,ISCOGroup
ISCOGroup,key_580,key_581,ISCOGroup
ISCOGroup,key_580,key_582,ISCOGroup
ISCOGroup,key_580,key_583,ISCOGroup
