OCCUPATIONOBJECTTYPE,REQUIRING,RELATIONTYPE,REQUIRED
ESCOOccupation,57532d87-adad-43bf-a732-946a7219151c,optional,05236361-7ef3-42cd-be55-e9a9c33d0080
ESCOOccupation,57532d87-adad-43bf-a732-946a7219151c,optional,803b4bc0-f07c-4378-8e9b-a721d3d5bc28
ESCOOccupation,3626f507-0392-4810-ae60-eee38871f193,optional,603e4405-0433-4066-b4a8-22d854601679
ESCOOccupation,c767aabb-adcf-467b-9672-29309b667ab4,optional,89f1fd87-85bb-4ef8-b2e0-7aeffcb7dccc
ESCOOccupation,c767aabb-adcf-467b-9672-29309b667ab4,optional,ab362379-41f1-42d3-a0ec-f670a6deb4e9
ESCOOccupation,26e94e7f-26e7-4a2d-a09e-e4027c1685a7,optional,e028caec-a77b-4033-9f9a-5ca4864c749e
ESCOOccupation,26e94e7f-26e7-4a2d-a09e-e4027c1685a7,optional,b656f2e6-98e6-4ea1-b7fd-cfbc37db0519
ESCOOccupation,26e94e7f-26e7-4a2d-a09e-e4027c1685a7,optional,29d56052-26af-4066-a84b-dd2494514345
ESCOOccupation,26e94e7f-26e7-4a2d-a09e-e4027c1685a7,optional,141dbdb6-f1f5-47a5-8fe0-08e6a545fe13
ESCOOccupation,1f1ae4be-acb8-4278-ac05-e0445cd91099,optional,a3c26443-64b7-492a-9f9a-68a7d0c933e4
ESCOOccupation,67650b36-8fc0-4d72-90cf-64e9ccdd2a19,optional,3c6b0354-506f-4ccd-8d7f-ff795178b88e
ESCOOccupation,f2f0ab8b-a87e-454c-b09e-967a08cbb18e,optional,7b4c40e9-fd79-4e4d-bc46-2eff7b37e343
ESCOOccupation,ce7972a5-b4f0-494d-bf7a-955d0cb88212,optional,7e606a05-abd7-4334-b7b5-5eec5ac69a72
ESCOOccupation,a6894ac5-8908-4f9c-a49a-3dc2ba18dd5c,optional,e09fc872-81db-478c-a4e0-dd0169395974
ESCOOccupation,08cf1fd1-a84d-40a6-a557-b458512250df,optional,fbedd298-a186-4a6d-9ed3-ddcb3e5e7b57
ESCOOccupation,fcae49ff-8384-4f5f-9f97-4e6e979374cb,optional,2a14c473-efd8-4d10-a2da-ac5df7eeaf8e
ESCOOccupation,721fe971-f007-4cde-84db-908c9cc1bb21,optional,f2ef5bac-752b-4d38-b0e6-60ca1f8ff6e2
ESCOOccupation,721fe971-f007-4cde-84db-908c9cc1bb21,optional,d11ef13b-0038-4cbd-8fc3-005657e3e87b
ESCOOccupation,721fe971-f007-4cde-84db-908c9cc1bb21,optional,735331c0-ff51-4087-bd87-8b778f6c52c9
ESCOOccupation,9759de41-34ef-4451-8ebb-1ff648c032a1,optional,b1c5ff69-ffef-4bbe-8d28-f2fd93b0650c
ESCOOccupation,9759de41-34ef-4451-8ebb-1ff648c032a1,optional,0c6c7099-1a88-47ef-b710-64d634ef2ba9
ESCOOccupation,ca9df896-685e-422c-90c7-d089278e7b99,optional,985936de-c546-49b3-93cc-38160a87a3fa
ESCOOccupation,7865b513-529d-4d59-867d-a21cb0fc2ef8,optional,f7fcd7df-71df-45fd-91fc-7ef51c0480e3
ESCOOccupation,6d5e6924-ddc0-4b20-9f26-dac5e55f3c90,optional,e0961239-89da-4e40-84b6-efda7fc06539
ESCOOccupation,2c0e1cc2-6031-450b-8b22-e533f7691cfb,optional,fc5f39d6-040f-44b0-837c-badffd7288fb
ESCOOccupation,a8d81473-f710-4f41-87cc-5a47c6de1df0,optional,9c1358cc-4038-44e5-849a-a522e8eaadb4
ESCOOccupation,72b2219e-8946-43f6-836c-0185b7fe83e1,optional,8603a0f0-f48e-46b3-95f3-63c9535a0f57
ESCOOccupation,33d85593-609f-480e-a293-674a35732b0c,optional,7a23bd1f-0e1a-467a-97de-5bdd3ed85273
ESCOOccupation,c3116534-4720-4b97-9b29-9ce292a83c0b,optional,2b3460e1-5b5b-4f86-a3c1-fc372a5929cf
ESCOOccupation,c3116534-4720-4b97-9b29-9ce292a83c0b,optional,8e937e05-b457-46fd-9c1e-1655ffd7534a
ESCOOccupation,c3116534-4720-4b97-9b29-9ce292a83c0b,optional,b2b856cf-2651-4e1c-8072-dc412880a023
ESCOOccupation,ac3a4b32-15b7-462b-ac29-391cc40901bd,optional,425fba12-0f92-486f-9b5d-222b0c30b6b6
ESCOOccupation,ac3a4b32-15b7-462b-ac29-391cc40901bd,optional,f2ef5bac-752b-4d38-b0e6-60ca1f8ff6e2
ESCOOccupation,ac3a4b32-15b7-462b-ac29-391cc40901bd,optional,d11ef13b-0038-4cbd-8fc3-005657e3e87b
ESCOOccupation,ac3a4b32-15b7-462b-ac29-391cc40901bd,optional,633b7693-c968-41d1-8f3a-d992397d396e
ESCOOccupation,ac3a4b32-15b7-462b-ac29-391cc40901bd,optional,59a81ed3-cdd7-418f-aa37-c0cf5a3537dd
ESCOOccupation,2153a00c-abfe-4859-9fd8-c4be53b4eddc,optional,cd7d8bcb-d441-42f4-bac9-b24d1c94ccf7
ESCOOccupation,2153a00c-abfe-4859-9fd8-c4be53b4eddc,optional,83754c0f-8d1a-404b-a585-8dd35d40b154
ESCOOccupation,2153a00c-abfe-4859-9fd8-c4be53b4eddc,optional,abf95074-6bbd-459b-8e51-c3d309f6c9a4
ESCOOccupation,e365939a-0e3b-491e-8a57-cb6da920b55c,optional,51ef8906-3804-4585-a492-6f270f129c36
ESCOOccupation,00a4d2aa-c114-4148-a426-88242e3ab5a2,optional,9816b37d-6592-4c88-8c99-c39f568a7b82
ESCOOccupation,9e7dd3c0-6728-4ce1-80a3-d9c20498ea64,optional,5ef8aa72-8af4-41bd-9756-c82596f18ead
ESCOOccupation,16a827d6-b49a-40af-9e17-15b35112994d,optional,6a020d41-8562-4774-b8b5-a332f4300eba
ESCOOccupation,dbcfa7b4-4b63-49c4-aae4-0528d2045c91,optional,dd649244-4077-4866-9fb2-a327f10f9773
ESCOOccupation,7b903276-24fd-4ac4-ba33-45450d90a716,optional,4ba653ea-e54f-4e7e-a77b-e55630655de3
ESCOOccupation,853b8c65-9427-4e52-acac-55f48bac5483,optional,8a4837de-d5a1-406a-aa5c-3b71cceb006f
ESCOOccupation,a3a766d5-7dac-4421-9821-7699171eb1d1,optional,e63187e5-790e-482c-ac11-89a3545cf000
ESCOOccupation,d5609b5d-5e26-4f1a-ad92-9232c9f82e8e,optional,03672c2e-ad29-417c-8c8d-4f13c0bdf381
ESCOOccupation,798f26c1-0dd1-4d48-b7d3-0c0653cea136,optional,5040b361-d043-44bb-a0ae-d431ddc533ce
ESCOOccupation,ebcde797-66df-46b9-b33e-1cd8d3fffb05,optional,2e230005-f13b-43b5-8206-e4c884b7dbff
ESCOOccupation,6cd34174-d853-49a1-850d-aa1a85016d20,optional,e2d89862-fbc1-490a-a6a7-e1ef76a5d938
ESCOOccupation,45c74adc-f935-4ec0-87bc-c9d50f7bba28,optional,0e744bd0-9971-41f2-85bc-5bfecd403102
ESCOOccupation,45c74adc-f935-4ec0-87bc-c9d50f7bba28,optional,5e8eca24-49cf-4f19-b073-a11cb11deb15
ESCOOccupation,74e0c263-fb89-4c6f-b65b-f974d58a94ee,optional,65c07f17-4f0c-4e8d-805c-b406dfe13f27
ESCOOccupation,9f2d1cbf-15c5-47aa-bb0a-ca345e3b3a1d,optional,73985fda-046e-4a52-bcac-c3a176f2a22b
ESCOOccupation,9f2d1cbf-15c5-47aa-bb0a-ca345e3b3a1d,optional,9816b37d-6592-4c88-8c99-c39f568a7b82
ESCOOccupation,c169b3b1-ab7b-4526-a3ee-1a701fbf6149,optional,c2feaa42-682b-4590-b3ce-b08ed8aff7dd
ESCOOccupation,c169b3b1-ab7b-4526-a3ee-1a701fbf6149,optional,77c22ac2-199a-4150-8623-1625b0320202
ESCOOccupation,c169b3b1-ab7b-4526-a3ee-1a701fbf6149,optional,53aef364-0b36-4b1c-9e58-5d1588d0b50a
ESCOOccupation,413723c4-4c48-41b5-975f-57e51cda1b53,optional,3b316b97-9b0b-4c60-96d0-81e67c48985c
ESCOOccupation,47efbf90-7878-4310-a50f-88da0214c3b4,optional,00336b2f-8481-4e3f-8e5c-81cedc21b961
ESCOOccupation,0366b5d8-6b72-4fa7-a834-91fa7ebb12c2,optional,9f8a3d43-13b1-4318-b6c5-26f17391dd8b
ESCOOccupation,176715d8-39ba-4b42-aa27-40176932c4ab,optional,60892801-479a-43d3-8721-9ccb72ec48e0
ESCOOccupation,72058ed9-873f-4212-ba00-9fee02ae973c,optional,de62ecf3-a6e1-4b87-9cda-1cd79618c316
ESCOOccupation,e3bc79d9-3744-4312-953f-057f08abb140,optional,5ebc1333-d043-4aaf-8be3-b01d5b87915e
ESCOOccupation,e3bc79d9-3744-4312-953f-057f08abb140,optional,15cb95d6-27ae-4df6-827a-1fb6509fc9d0
ESCOOccupation,a66a75bf-91b3-4e8a-a205-86dfa053c78d,optional,04d50206-3179-446d-bd04-5ec11fa2dde1
ESCOOccupation,a66a75bf-91b3-4e8a-a205-86dfa053c78d,optional,61088593-bb23-4337-982a-abf3645d6cd1
ESCOOccupation,a66a75bf-91b3-4e8a-a205-86dfa053c78d,optional,72756513-893b-4800-8af1-478dd91d0a56
ESCOOccupation,5aed014e-17e7-4d31-ae6d-ac257b9dbb4f,optional,0f12960f-49c0-4064-adaf-0b4f30c26e06
ESCOOccupation,a0cc3216-5df4-495c-81bf-0e2f0c8a2e1a,optional,e2d89862-fbc1-490a-a6a7-e1ef76a5d938
ESCOOccupation,efa4c769-c950-4fd7-8f36-144a3ecc199f,optional,cfaa96a5-03aa-4e5d-a749-37a62e8c7aa9
ESCOOccupation,efa4c769-c950-4fd7-8f36-144a3ecc199f,optional,dbf6b5b5-339d-427d-95f4-cd6e2548a2fd
ESCOOccupation,8f6c10f9-02f3-47b9-a2be-5fa5ad38532e,optional,5a014c43-ec66-40e3-aae8-b70b3096be6d
ESCOOccupation,8f6c10f9-02f3-47b9-a2be-5fa5ad38532e,optional,e3e794d3-b944-4704-a10a-c33bd247d81a
ESCOOccupation,14df03ab-1091-404f-974f-3a368d6b0415,optional,cc745f28-e82d-4c31-9533-fe5df9bf192d
ESCOOccupation,14df03ab-1091-404f-974f-3a368d6b0415,optional,4753bd4e-6af5-4d02-a62f-99723c5257fc
ESCOOccupation,e90d6fa8-e54f-4eb9-beea-b0ba484432d5,optional,540b057c-a5d1-487e-a269-b8a5a51a22fd
ESCOOccupation,9d310861-9c67-4628-9103-5946adaa3128,optional,9816b37d-6592-4c88-8c99-c39f568a7b82
ESCOOccupation,2bc1abaa-83d5-4c5f-96f6-baf0c382a39f,optional,2496107b-17fc-43ec-8753-221bd605c772
ESCOOccupation,946f1083-d398-424f-a57d-e8673d9655a0,optional,fb6a582a-3362-4811-8103-047f4c33457a
ESCOOccupation,946f1083-d398-424f-a57d-e8673d9655a0,optional,b2e9afed-9403-4105-ae97-d57d51e61b1d
ESCOOccupation,78165cb7-fb86-453d-b41d-a8ebdc698920,optional,99309b5e-13cf-40ea-9535-1cd091db036e
ESCOOccupation,1703184e-45b4-4f46-b5fb-dd0de2c17cde,optional,00336b2f-8481-4e3f-8e5c-81cedc21b961
ESCOOccupation,7b665868-f3dc-47bd-9551-c00460224953,optional,a1b05dd8-4c09-49a9-bbfb-7b72ff41cb47
ESCOOccupation,4b86b69a-cd77-40d6-a1a1-2ab723f1dd7b,optional,b11dfc43-5d29-4761-abd3-328b3cffc007
ESCOOccupation,4b86b69a-cd77-40d6-a1a1-2ab723f1dd7b,optional,b35a2a2d-9dfa-4a31-a609-c616527be428
ESCOOccupation,44141139-e833-40ef-87e3-4e299be7c6d6,optional,05d936a6-7bcc-4777-a4b8-07f4a0fb62d4
ESCOOccupation,a0110a75-f6be-4f0e-a3a5-9b9cab8b72e9,optional,406c8ac6-dd88-404a-95e7-bd522c27b5bf
ESCOOccupation,dbb2a291-efe3-467a-913a-482724dbe6ce,optional,13137304-f1b0-43fa-b79e-8b3fb2769b9d
ESCOOccupation,4c02cdcf-d250-4bf3-997c-166669e00497,optional,3712b044-a714-4e31-8788-ff26f2da3642
ESCOOccupation,46ccf9f3-84a6-4d44-9fa4-76da16078658,optional,536ee5c8-2f3b-493f-8059-d1ebaac9c0ce
ESCOOccupation,98b49c33-d1e8-41f1-a7f9-bbce9e71f347,optional,4e512981-489e-4c3c-b517-6788b0edbf5a
ESCOOccupation,635c6970-4ff0-42e6-8009-c3dca9a834b2,optional,bf8061b9-c520-401e-92b4-fd3481e70271
ESCOOccupation,5c4d3322-b71e-4b0b-a366-51bdc4af6fa0,optional,93c44ef0-ce5a-4a6b-bdd8-39e6bec7698d
ESCOOccupation,5c4d3322-b71e-4b0b-a366-51bdc4af6fa0,optional,50b2a9b2-e25a-458b-bf07-21c24b3cbb86
ESCOOccupation,5c4d3322-b71e-4b0b-a366-51bdc4af6fa0,optional,83891a8e-c6f1-48b5-a4df-8f7e7dcf5d80
ESCOOccupation,6d60e642-b0cd-4a31-9714-372c8f5377a0,optional,7be765f0-9caa-40b1-b4a1-2883f993ea18
ESCOOccupation,fdd08746-c13c-4bfd-865b-1923e5d1da3e,optional,3678d699-03b6-405f-a2d5-d6665feb2cae
ESCOOccupation,53758bb7-ca19-4383-95df-a65e37d1e7e1,optional,5b023c3c-c7c5-4c7b-878c-f3f049de9756
ESCOOccupation,193a565b-f775-49a7-a988-5a5c05cb1a97,optional,3b2dafb7-7cb7-4dad-a421-380397c427d7
ESCOOccupation,193a565b-f775-49a7-a988-5a5c05cb1a97,optional,44e6a04c-a395-4bc7-81b9-42906e4bbe23
ESCOOccupation,32171270-7916-4e40-ba4f-0b8c27caca24,optional,a2933630-00d1-4aaf-a147-92ed4d70fee9
ESCOOccupation,32171270-7916-4e40-ba4f-0b8c27caca24,optional,06396548-e5f4-4420-b484-b5dc60d0b598
ESCOOccupation,bb827068-e8ac-4978-adc7-8644dfe2f7fc,optional,70598444-d786-417c-af34-83254a23a7d8
ESCOOccupation,72526a0b-2128-4662-9f83-9570527fd618,optional,0a03e565-34a4-4ddb-aa8b-3167484b6708
ESCOOccupation,72526a0b-2128-4662-9f83-9570527fd618,optional,3a2a192a-7f73-4721-b40a-1b6a8602f858
ESCOOccupation,6aad3e16-ce89-49e7-a960-2ec4d9f487a6,optional,5c700422-da29-41de-98e2-015c913d10d6
ESCOOccupation,1a099e15-0205-49df-89cd-17bcf939081d,optional,3678d699-03b6-405f-a2d5-d6665feb2cae
ESCOOccupation,c28e7e5a-334c-4a60-9389-eb138ed0bb06,optional,2d34c045-1cc8-4de3-8bd8-439f78b0e81f
ESCOOccupation,19b975a3-ebd4-4250-883c-a863247e9d41,optional,02704c69-1a20-4f87-98dc-139042d91982
ESCOOccupation,22d3167c-81ad-4c77-b07d-ed3d52c149e1,optional,ceac5ddc-a29c-4b05-b30d-2ce558438f28
ESCOOccupation,1543dd63-0121-42fc-b5e0-9b2d29465f10,optional,6a21112d-3e7c-41d1-90cc-8ca190b1246d
ESCOOccupation,1543dd63-0121-42fc-b5e0-9b2d29465f10,optional,ebba719b-01bf-409b-9ac3-0ce7a1eb0830
ESCOOccupation,1543dd63-0121-42fc-b5e0-9b2d29465f10,optional,98252dbf-6d97-49ea-be24-dc33c62b881d
ESCOOccupation,1543dd63-0121-42fc-b5e0-9b2d29465f10,optional,db9951a7-44c8-420b-8562-f591c2c6c24b
ESCOOccupation,1543dd63-0121-42fc-b5e0-9b2d29465f10,optional,2aea15d8-1f16-4f73-9645-17b2ca67d205
ESCOOccupation,8c47083d-2571-4508-b986-39e70282cff5,optional,264677a5-df79-4c1c-953a-5de8a3c04d95
ESCOOccupation,8bce3b7c-306f-4f6f-b80b-7b42e747bc09,optional,a2f48941-855c-4e9d-8e8c-8cb8d21f6af2
ESCOOccupation,723676e1-856c-47c2-99ad-a40dc51a3728,optional,cc470a8a-686e-4d8f-8339-465134f1cb79
ESCOOccupation,1e5f65b3-95d7-405c-922b-29937c84ebbd,optional,25c116d6-52cc-49f6-9f7c-4c3f1fc041b4
ESCOOccupation,b5be6624-7ded-4cb3-ab70-3617890180b3,optional,63b2e907-f6dc-4d57-aa27-be65b4066ec9
ESCOOccupation,b5be6624-7ded-4cb3-ab70-3617890180b3,optional,8eb86a81-ef40-4004-a3cd-d7b7b53e2e48
ESCOOccupation,832c8b84-4522-42c9-8c22-ebe7253a20d3,optional,0a03e565-34a4-4ddb-aa8b-3167484b6708
ESCOOccupation,832c8b84-4522-42c9-8c22-ebe7253a20d3,optional,3e099e4c-eabd-4030-8fca-df89a10c54a8
ESCOOccupation,83a96be8-f0ce-4088-b188-8775b290f51b,optional,349db106-0501-4654-83d5-2567a38cc2a0
ESCOOccupation,4c1d52cd-e64e-48a7-af3d-91da3baa6311,optional,5dd9b001-53b3-4388-a74f-5e2554119f4e
ESCOOccupation,4c1d52cd-e64e-48a7-af3d-91da3baa6311,optional,05923a6f-c8db-4e98-85eb-9d541dd78d75
ESCOOccupation,4c1d52cd-e64e-48a7-af3d-91da3baa6311,optional,145941f3-27f3-4af3-a67a-253dfb975859
ESCOOccupation,4c1d52cd-e64e-48a7-af3d-91da3baa6311,optional,725e4916-4550-42f3-a2dc-909dff89cbdd
ESCOOccupation,cc4e349c-a01a-4f38-b450-c82993942452,optional,18eb1576-849b-4f1c-b51f-ed785652d25f
ESCOOccupation,cc4e349c-a01a-4f38-b450-c82993942452,optional,5db22cdc-b81a-4f63-84a5-b8636a35e25b
ESCOOccupation,cc4e349c-a01a-4f38-b450-c82993942452,optional,f9fc4ec6-ed5c-4aea-85aa-bca56e9fe65a
ESCOOccupation,cc4e349c-a01a-4f38-b450-c82993942452,optional,e972aaff-00d1-4336-a3e8-660385570c72
ESCOOccupation,cc4e349c-a01a-4f38-b450-c82993942452,optional,5053d81a-d9b9-48cd-9ed3-bbc6e5ada908
ESCOOccupation,ce5be4ca-b2df-4a80-b8b4-ac77ce278fa7,optional,7e0b51c5-c00b-46c4-82f0-ae9ab057032f
ESCOOccupation,132e4006-7842-4cf9-99e4-93d297cca17f,optional,e0961239-89da-4e40-84b6-efda7fc06539
ESCOOccupation,f2535c84-59d7-4efa-919b-cbec64eb223a,optional,b09e2b7a-bc42-445d-9fc8-1fd18e72560f
ESCOOccupation,14b487eb-8669-41d7-8fb6-71651b6d72bc,optional,ce5f1a43-85c0-4ced-812d-45eb3c4c0d11
ESCOOccupation,14b487eb-8669-41d7-8fb6-71651b6d72bc,optional,639cb8be-1de5-41dd-86a1-0ece698a4938
ESCOOccupation,14b487eb-8669-41d7-8fb6-71651b6d72bc,optional,e2751ea4-d78c-451d-bda3-baa4997d0ef9
ESCOOccupation,f56995e3-9de5-4338-8152-f85fb36dd262,essential,98d201a6-bc59-4a5c-894a-74a859a84584
ESCOOccupation,fa9b074c-1ecf-49a1-86b4-c3e1c9eb00fd,optional,edf1cb1a-e7d8-44ca-a6db-c2f31fb0d699
ESCOOccupation,d1c77324-3090-4781-9d0a-e3f2c1476732,optional,00f27420-5aaa-4b20-87dc-8de9c08238fa
ESCOOccupation,d1c77324-3090-4781-9d0a-e3f2c1476732,optional,88676592-60ac-405d-9ebb-557a8d3fd106
ESCOOccupation,8924eb71-f839-42d6-9fcd-b1460b1c9975,optional,0dc267af-b709-49c9-a958-beac32a9ec2b
ESCOOccupation,8a3f4ead-7b02-43a5-83ed-a77b74359ec3,optional,5d3b1454-531d-45cc-8a96-ff18b54dccdb
ESCOOccupation,8a3f4ead-7b02-43a5-83ed-a77b74359ec3,optional,f7032d79-507e-448c-b4af-b5d2a6c5e72e
ESCOOccupation,8a3f4ead-7b02-43a5-83ed-a77b74359ec3,optional,a6b54649-98f3-4c72-8905-81da49ea706d
ESCOOccupation,afb85980-6af5-4a32-af1a-33e41681cfc5,optional,1f05c2a9-11e9-4446-84db-a86345236fb0
ESCOOccupation,afb85980-6af5-4a32-af1a-33e41681cfc5,optional,1de9ddcc-69b4-467a-b610-cc7601d45b02
ESCOOccupation,afb85980-6af5-4a32-af1a-33e41681cfc5,optional,87bc0192-3378-4f10-9547-83bbdba67881
ESCOOccupation,56d7137b-3f83-45a6-91aa-de34253df78f,optional,e34cdd5f-d356-45a5-8180-1b5bd0f084c4
ESCOOccupation,56d7137b-3f83-45a6-91aa-de34253df78f,optional,89ba1581-a83e-40e6-83ac-5ee93fa06b39
ESCOOccupation,5d063e62-44db-4d9f-8676-66b594f61fe4,optional,a066b7e8-8273-4c99-9044-cf3f5026f0cd
ESCOOccupation,e2ecab9d-c4b6-4f98-aff7-b03a15ae0a55,optional,6bd8ab1f-f549-461f-9452-91034d1e31a2
ESCOOccupation,b2d27a77-15e0-4a46-96ef-97611ff94c87,essential,f0f05a7b-04e8-4d01-97f7-798d6582367e
ESCOOccupation,89b2dd2c-caa3-43e9-9f13-0685e9b1a3c0,optional,482da8d7-f151-4df9-ad8a-9d95bf58b6b3
ESCOOccupation,43eb829e-1864-41ff-beac-a9a5b926d68a,optional,a5bb3f15-33b3-4f10-936c-588a920d7391
ESCOOccupation,f1dad996-7a5c-437a-b9e5-b6db10b0bb32,optional,205de4b7-3f3f-4b88-ab0f-d3e1670ed984
ESCOOccupation,5b08f4e6-e5ca-456a-9fd5-04c956fa787f,optional,bf7aed94-94fb-4ec3-8161-57cc79702bce
ESCOOccupation,5b08f4e6-e5ca-456a-9fd5-04c956fa787f,optional,b6bc3856-9fe5-4f12-bbc6-852c0604269c
ESCOOccupation,0e4c5819-bfae-4662-8d27-ff5618f49013,optional,00288b98-867f-4cba-8621-0326d0fdbf9c
ESCOOccupation,0e4c5819-bfae-4662-8d27-ff5618f49013,optional,2011e49a-42be-46ff-b6d4-5cbe79c1cf51
ESCOOccupation,0e4c5819-bfae-4662-8d27-ff5618f49013,optional,a4d02c39-94a9-4fab-bce0-97d9020320a9
ESCOOccupation,0e4c5819-bfae-4662-8d27-ff5618f49013,optional,4648f081-ed35-40aa-bcd1-5344ba1459ff
ESCOOccupation,0e4c5819-bfae-4662-8d27-ff5618f49013,optional,7cd38493-27ce-4d9e-8bba-e394696a82d7
ESCOOccupation,0d2cf19e-495b-4f9e-8849-74e0f81a4124,optional,b9aace8a-3298-48b7-b792-203b60c6b867
ESCOOccupation,08fc9b93-5ae1-4101-bcec-10e5163c5aa6,optional,ea983e90-ee91-4ee3-9e3c-7d0ce88ea501
ESCOOccupation,304bf033-aad1-46de-916f-0607516bc430,optional,f1dc4569-20ea-41db-87c6-6e66b2126339
ESCOOccupation,a58d6e01-cada-4781-ab1f-c7d85cfcbf5c,optional,7bcd378c-9d26-49f1-952b-eeb63e08968f
ESCOOccupation,4d3d5f48-8474-499a-b709-c6573d12752d,optional,c03cdb6c-ef0d-47dc-a51b-44f1c1345fec
ESCOOccupation,db8783d2-3b30-4ebf-aae4-59a2bccacfcc,optional,684d379a-91fc-4228-a4dc-773dade232cf
ESCOOccupation,db8783d2-3b30-4ebf-aae4-59a2bccacfcc,optional,101ef593-fff4-4144-89ab-d96b451f2036
ESCOOccupation,5132b576-ee01-4b98-bd82-751f3b7ff7f2,optional,c4e2a7a9-b22e-46c2-a6d9-c731e3a724b6
ESCOOccupation,5132b576-ee01-4b98-bd82-751f3b7ff7f2,optional,1421bd42-87e3-4108-b434-a9ca3448ec01
ESCOOccupation,704b3ce7-a822-41ac-9308-873c740b1165,optional,d1eac322-d0c7-4976-aba5-4bab8647d043
ESCOOccupation,eca7043d-9038-43e2-b5ca-fcd5146ed1c3,optional,25dccf1b-2f44-47e2-ba85-f66a25fe877b
ESCOOccupation,7f5b5382-b21f-4ce4-8ea8-6cb3a82ea316,optional,e140b7e7-b307-4393-bd7f-23c2adb5a4b2
ESCOOccupation,be14785a-9268-42ab-bd01-a9e5358f0901,optional,da298c12-fd6d-46c3-abb1-265bb9f89b2d
ESCOOccupation,c2351cbd-f090-44f0-b5b9-aa0d22dee715,optional,f22bd189-7e62-4c9c-9764-2f741cbcfeb2
ESCOOccupation,c2351cbd-f090-44f0-b5b9-aa0d22dee715,optional,c3c7f949-39b3-4569-95d1-d77a04f5a23a
ESCOOccupation,8690979b-7091-4791-adca-1dd36668d861,optional,e90e13a1-ca14-4099-aa6b-97d77c5059f2
ESCOOccupation,60c34d39-88d9-4481-98f2-5deff75501b0,optional,7b08ac23-0ad3-48a8-8f04-cfbc05d82919
ESCOOccupation,60c34d39-88d9-4481-98f2-5deff75501b0,optional,4db7c427-9666-4b01-968e-08b065173f0d
ESCOOccupation,60c34d39-88d9-4481-98f2-5deff75501b0,optional,ae022c38-efda-4e61-8380-ca63a9a5e9e8
ESCOOccupation,60c34d39-88d9-4481-98f2-5deff75501b0,optional,cc25145a-f5fb-401c-85ee-32224a15ab4c
ESCOOccupation,33f7743b-925e-4e45-be30-b584168c25c9,optional,72756513-893b-4800-8af1-478dd91d0a56
ESCOOccupation,26535637-079c-4165-ac16-fd14ece52eaf,optional,30490ba2-fef0-4ddd-a596-75714b4390d0
ESCOOccupation,e991f5f4-9c46-44ca-ad68-73f00895d858,optional,2a151ffe-591f-4a5f-aa2f-03b78813ebd4
ESCOOccupation,e991f5f4-9c46-44ca-ad68-73f00895d858,optional,41815a81-26c6-4473-988e-02d0000bdfdd
ESCOOccupation,e991f5f4-9c46-44ca-ad68-73f00895d858,optional,d068f373-895e-48e3-b2a9-bf8408b71ea5
ESCOOccupation,e991f5f4-9c46-44ca-ad68-73f00895d858,optional,a3587959-bf2e-46d3-9a6d-f26de2262d5e
ESCOOccupation,fdcf16de-e80f-4563-ae2c-e5ac6d7ddcf1,optional,63be79d5-654e-4fd5-a23c-ca53cf9c4e89
ESCOOccupation,8fdbd136-40de-4569-a44f-f81c50aff956,essential,d489daea-429f-472e-9670-56abb916e9d5
ESCOOccupation,8fdbd136-40de-4569-a44f-f81c50aff956,optional,ed954dba-7016-4482-b1a0-14a993a897b4
ESCOOccupation,2b1ee9df-d233-4788-9e0a-5ab47f0c7c3d,optional,de4aba3f-dca1-4975-9a13-4cf05473c06c
ESCOOccupation,afb9aeac-6ba1-4cbc-a62d-cfcfe1a46c45,optional,13137304-f1b0-43fa-b79e-8b3fb2769b9d
ESCOOccupation,374a03e2-c57c-4f4b-9c5e-ed9f8a59500a,optional,ff1308e3-78d4-4d51-9dcb-94c33034644a
ESCOOccupation,374a03e2-c57c-4f4b-9c5e-ed9f8a59500a,optional,2a9d146a-9d01-43e9-a373-ec393feeafc5
ESCOOccupation,374a03e2-c57c-4f4b-9c5e-ed9f8a59500a,optional,1af8ced8-6ca0-44ab-b73e-a66efeaccfdd
ESCOOccupation,ea7c3670-e3b1-440a-ac2d-d95968f749ac,optional,69d1344b-73a5-4139-9e72-16a049171d30
ESCOOccupation,0ee4fb05-b420-4266-8888-8b8c2eb97893,optional,12ab84d2-fc79-40dd-9761-f93fcf98de47
ESCOOccupation,cc737620-2bfc-4ed0-829f-bcde932f8bea,optional,89bd0380-f499-43c0-8822-d163b5cfe45d
ESCOOccupation,efeeee32-dd65-4a7d-97ae-c8a5324e30fb,optional,d84351c4-d814-46db-a3f5-87018f0e76f2
ESCOOccupation,a9860ef2-1755-4d90-92ff-617cb8656bdc,optional,70affc6f-7044-44cd-846d-dc54feda3134
ESCOOccupation,87ad4b42-7e1e-4cdd-8e70-a246dc7e3b21,optional,e6d2ff10-26ad-407c-95b8-3f9b9d431166
ESCOOccupation,87ad4b42-7e1e-4cdd-8e70-a246dc7e3b21,optional,839d8d12-cae0-4586-8118-53173373c99c
ESCOOccupation,0002172b-8ef3-48cc-beef-aaca5241b452,optional,08b806c3-4b21-4576-93ec-c140b4eb1482
ESCOOccupation,2dd31e74-8b78-4bb6-8462-9e428324ebb0,optional,12ab84d2-fc79-40dd-9761-f93fcf98de47
ESCOOccupation,e76aea56-b7ec-4b72-8d7f-fb9dfa0b74bf,optional,0b6c2126-2b6a-4d07-aa9d-3c32bc06bd65
